학번,학생명,비밀번호,신청 학점,잔여 신청 학점,신청 제한 학점
20003236,테스트3236,12345,0,15,15
20003237,테스트3237,12345,0,15,15
20003238,테스트3238,12345,0,15,15
20003239,테스트3239,12345,0,15,15
20003240,테스트3240,12345,0,15,15
20003241,테스트3241,12345,0,15,15
20003242,테스트3242,12345,0,15,15
20003243,테스트3243,12345,0,15,15
20003244,테스트3244,12345,0,15,15
20003245,테스트3245,12345,0,15,15
20003246,테스트3246,12345,0,15,15
20003247,테스트3247,12345,0,15,15
20003248,테스트3248,12345,0,15,15
20003249,테스트3249,12345,0,15,15
20003250,테스트3250,12345,0,15,15
20003251,테스트3251,12345,0,15,15
20003252,테스트3252,12345,0,15,15
20003253,테스트3253,12345,0,15,15
20003254,테스트3254,12345,0,15,15
20003255,테스트3255,12345,0,15,15
20003256,테스트3256,12345,0,15,15
20003257,테스트3257,12345,0,15,15
20003258,테스트3258,12345,0,15,15
20003259,테스트3259,12345,0,15,15
20003260,테스트3260,12345,0,15,15
20003261,테스트3261,12345,0,15,15
20003262,테스트3262,12345,0,15,15
20003263,테스트3263,12345,0,15,15
20003264,테스트3264,12345,0,15,15
20003265,테스트3265,12345,0,15,15
20003266,테스트3266,12345,0,15,15
20003267,테스트3267,12345,0,15,15
20003268,테스트3268,12345,0,15,15
20003269,테스트3269,12345,0,15,15
20003270,테스트3270,12345,0,15,15
20003271,테스트3271,12345,0,15,15
20003272,테스트3272,12345,0,15,15
20003273,테스트3273,12345,0,15,15
20003274,테스트3274,12345,0,15,15
20003275,테스트3275,12345,0,15,15
20003276,테스트3276,12345,0,15,15
20003277,테스트3277,12345,0,15,15
20003278,테스트3278,12345,0,15,15
20003279,테스트3279,12345,0,15,15
20003280,테스트3280,12345,0,15,15
20003281,테스트3281,12345,0,15,15
20003282,테스트3282,12345,0,15,15
20003283,테스트3283,12345,0,15,15
20003284,테스트3284,12345,0,15,15
20003285,테스트3285,12345,0,15,15
20003286,테스트3286,12345,0,15,15
20003287,테스트3287,12345,0,15,15
20003288,테스트3288,12345,0,15,15
20003289,테스트3289,12345,0,15,15
20003290,테스트3290,12345,0,15,15
20003291,테스트3291,12345,0,15,15
20003292,테스트3292,12345,0,15,15
20003293,테스트3293,12345,0,15,15
20003294,테스트3294,12345,0,15,15
20003295,테스트3295,12345,0,15,15
20003296,테스트3296,12345,0,15,15
20003297,테스트3297,12345,0,15,15
20003298,테스트3298,12345,0,15,15
20003299,테스트3299,12345,0,15,15
20003300,테스트3300,12345,0,15,15
20003301,테스트3301,12345,0,15,15
20003302,테스트3302,12345,0,15,15
20003303,테스트3303,12345,0,15,15
20003304,테스트3304,12345,0,15,15
20003305,테스트3305,12345,0,15,15
20003306,테스트3306,12345,0,15,15
20003307,테스트3307,12345,0,15,15
20003308,테스트3308,12345,0,15,15
20003309,테스트3309,12345,0,15,15
20003310,테스트3310,12345,0,15,15
20003311,테스트3311,12345,0,15,15
20003312,테스트3312,12345,0,15,15
20003313,테스트3313,12345,0,15,15
20003314,테스트3314,12345,0,15,15
20003315,테스트3315,12345,0,15,15
20003316,테스트3316,12345,0,15,15
20003317,테스트3317,12345,0,15,15
20003318,테스트3318,12345,0,15,15
20003319,테스트3319,12345,0,15,15
20003320,테스트3320,12345,0,15,15
20003321,테스트3321,12345,0,15,15
20003322,테스트3322,12345,0,15,15
20003323,테스트3323,12345,0,15,15
20003324,테스트3324,12345,0,15,15
20003325,테스트3325,12345,0,15,15
20003326,테스트3326,12345,0,15,15
20003327,테스트3327,12345,0,15,15
20003328,테스트3328,12345,0,15,15
20003329,테스트3329,12345,0,15,15
20003330,테스트3330,12345,0,15,15
20003331,테스트3331,12345,0,15,15
20003332,테스트3332,12345,0,15,15
20003333,테스트3333,12345,0,15,15
20003334,테스트3334,12345,0,15,15
20003335,테스트3335,12345,0,15,15
20003336,테스트3336,12345,0,15,15
20003337,테스트3337,12345,0,15,15
20003338,테스트3338,12345,0,15,15
20003339,테스트3339,12345,0,15,15
20003340,테스트3340,12345,0,15,15
20003341,테스트3341,12345,0,15,15
20003342,테스트3342,12345,0,15,15
20003343,테스트3343,12345,0,15,15
20003344,테스트3344,12345,0,15,15
20003345,테스트3345,12345,0,15,15
20003346,테스트3346,12345,0,15,15
20003347,테스트3347,12345,0,15,15
20003348,테스트3348,12345,0,15,15
20003349,테스트3349,12345,0,15,15
20003350,테스트3350,12345,0,15,15
20003351,테스트3351,12345,0,15,15
20003352,테스트3352,12345,0,15,15
20003353,테스트3353,12345,0,15,15
20003354,테스트3354,12345,0,15,15
20003355,테스트3355,12345,0,15,15
20003356,테스트3356,12345,0,15,15
20003357,테스트3357,12345,0,15,15
20003358,테스트3358,12345,0,15,15
20003359,테스트3359,12345,0,15,15
20003360,테스트3360,12345,0,15,15
20003361,테스트3361,12345,0,15,15
20003362,테스트3362,12345,0,15,15
20003363,테스트3363,12345,0,15,15
20003364,테스트3364,12345,0,15,15
20003365,테스트3365,12345,0,15,15
20003366,테스트3366,12345,0,15,15
20003367,테스트3367,12345,0,15,15
20003368,테스트3368,12345,0,15,15
20003369,테스트3369,12345,0,15,15
20003370,테스트3370,12345,0,15,15
20003371,테스트3371,12345,0,15,15
20003372,테스트3372,12345,0,15,15
20003373,테스트3373,12345,0,15,15
20003374,테스트3374,12345,0,15,15
20003375,테스트3375,12345,0,15,15
20003376,테스트3376,12345,0,15,15
20003377,테스트3377,12345,0,15,15
20003378,테스트3378,12345,0,15,15
20003379,테스트3379,12345,0,15,15
20003380,테스트3380,12345,0,15,15
20003381,테스트3381,12345,0,15,15
20003382,테스트3382,12345,0,15,15
20003383,테스트3383,12345,0,15,15
20003384,테스트3384,12345,0,15,15
20003385,테스트3385,12345,0,15,15
20003386,테스트3386,12345,0,15,15
20003387,테스트3387,12345,0,15,15
20003388,테스트3388,12345,0,15,15
20003389,테스트3389,12345,0,15,15
20003390,테스트3390,12345,0,15,15
20003391,테스트3391,12345,0,15,15
20003392,테스트3392,12345,0,15,15
20003393,테스트3393,12345,0,15,15
20003394,테스트3394,12345,0,15,15
20003395,테스트3395,12345,0,15,15
20003396,테스트3396,12345,0,15,15
20003397,테스트3397,12345,0,15,15
20003398,테스트3398,12345,0,15,15
20003399,테스트3399,12345,0,15,15
20003400,테스트3400,12345,0,15,15
20003401,테스트3401,12345,0,15,15
20003402,테스트3402,12345,0,15,15
20003403,테스트3403,12345,0,15,15
20003404,테스트3404,12345,0,15,15
20003405,테스트3405,12345,0,15,15
20003406,테스트3406,12345,0,15,15
20003407,테스트3407,12345,0,15,15
20003408,테스트3408,12345,0,15,15
20003409,테스트3409,12345,0,15,15
20003410,테스트3410,12345,0,15,15
20003411,테스트3411,12345,0,15,15
20003412,테스트3412,12345,0,15,15
20003413,테스트3413,12345,0,15,15
20003414,테스트3414,12345,0,15,15
20003415,테스트3415,12345,0,15,15
20003416,테스트3416,12345,0,15,15
20003417,테스트3417,12345,0,15,15
20003418,테스트3418,12345,0,15,15
20003419,테스트3419,12345,0,15,15
20003420,테스트3420,12345,0,15,15
20003421,테스트3421,12345,0,15,15
20003422,테스트3422,12345,0,15,15
20003423,테스트3423,12345,0,15,15
20003424,테스트3424,12345,0,15,15
20003425,테스트3425,12345,0,15,15
20003426,테스트3426,12345,0,15,15
20003427,테스트3427,12345,0,15,15
20003428,테스트3428,12345,0,15,15
20003429,테스트3429,12345,0,15,15
20003430,테스트3430,12345,0,15,15
20003431,테스트3431,12345,0,15,15
20003432,테스트3432,12345,0,15,15
20003433,테스트3433,12345,0,15,15
20003434,테스트3434,12345,0,15,15
20003435,테스트3435,12345,0,15,15
20003436,테스트3436,12345,0,15,15
20003437,테스트3437,12345,0,15,15
20003438,테스트3438,12345,0,15,15
20003439,테스트3439,12345,0,15,15
20003440,테스트3440,12345,0,15,15
20003441,테스트3441,12345,0,15,15
20003442,테스트3442,12345,0,15,15
20003443,테스트3443,12345,0,15,15
20003444,테스트3444,12345,0,15,15
20003445,테스트3445,12345,0,15,15
20003446,테스트3446,12345,0,15,15
20003447,테스트3447,12345,0,15,15
20003448,테스트3448,12345,0,15,15
20003449,테스트3449,12345,0,15,15
20003450,테스트3450,12345,0,15,15
20003451,테스트3451,12345,0,15,15
20003452,테스트3452,12345,0,15,15
20003453,테스트3453,12345,0,15,15
20003454,테스트3454,12345,0,15,15
20003455,테스트3455,12345,0,15,15
20003456,테스트3456,12345,0,15,15
20003457,테스트3457,12345,0,15,15
20003458,테스트3458,12345,0,15,15
20003459,테스트3459,12345,0,15,15
20003460,테스트3460,12345,0,15,15
20003461,테스트3461,12345,0,15,15
20003462,테스트3462,12345,0,15,15
20003463,테스트3463,12345,0,15,15
20003464,테스트3464,12345,0,15,15
20003465,테스트3465,12345,0,15,15
20003466,테스트3466,12345,0,15,15
20003467,테스트3467,12345,0,15,15
20003468,테스트3468,12345,0,15,15
20003469,테스트3469,12345,0,15,15
20003470,테스트3470,12345,0,15,15
20003471,테스트3471,12345,0,15,15
20003472,테스트3472,12345,0,15,15
20003473,테스트3473,12345,0,15,15
20003474,테스트3474,12345,0,15,15
20003475,테스트3475,12345,0,15,15
20003476,테스트3476,12345,0,15,15
20003477,테스트3477,12345,0,15,15
20003478,테스트3478,12345,0,15,15
20003479,테스트3479,12345,0,15,15
20003480,테스트3480,12345,0,15,15
20003481,테스트3481,12345,0,15,15
20003482,테스트3482,12345,0,15,15
20003483,테스트3483,12345,0,15,15
20003484,테스트3484,12345,0,15,15
20003485,테스트3485,12345,0,15,15
20003486,테스트3486,12345,0,15,15
20003487,테스트3487,12345,0,15,15
20003488,테스트3488,12345,0,15,15
20003489,테스트3489,12345,0,15,15
20003490,테스트3490,12345,0,15,15
20003491,테스트3491,12345,0,15,15
20003492,테스트3492,12345,0,15,15
20003493,테스트3493,12345,0,15,15
20003494,테스트3494,12345,0,15,15
20003495,테스트3495,12345,0,15,15
20003496,테스트3496,12345,0,15,15
20003497,테스트3497,12345,0,15,15
20003498,테스트3498,12345,0,15,15
20003499,테스트3499,12345,0,15,15
20003500,테스트3500,12345,0,15,15
20003501,테스트3501,12345,0,15,15
20003502,테스트3502,12345,0,15,15
20003503,테스트3503,12345,0,15,15
20003504,테스트3504,12345,0,15,15
20003505,테스트3505,12345,0,15,15
20003506,테스트3506,12345,0,15,15
20003507,테스트3507,12345,0,15,15
20003508,테스트3508,12345,0,15,15
20003509,테스트3509,12345,0,15,15
20003510,테스트3510,12345,0,15,15
20003511,테스트3511,12345,0,15,15
20003512,테스트3512,12345,0,15,15
20003513,테스트3513,12345,0,15,15
20003514,테스트3514,12345,0,15,15
20003515,테스트3515,12345,0,15,15
20003516,테스트3516,12345,0,15,15
20003517,테스트3517,12345,0,15,15
20003518,테스트3518,12345,0,15,15
20003519,테스트3519,12345,0,15,15
20003520,테스트3520,12345,0,15,15
20003521,테스트3521,12345,0,15,15
20003522,테스트3522,12345,0,15,15
20003523,테스트3523,12345,0,15,15
20003524,테스트3524,12345,0,15,15
20003525,테스트3525,12345,0,15,15
20003526,테스트3526,12345,0,15,15
20003527,테스트3527,12345,0,15,15
20003528,테스트3528,12345,0,15,15
20003529,테스트3529,12345,0,15,15
20003530,테스트3530,12345,0,15,15
20003531,테스트3531,12345,0,15,15
20003532,테스트3532,12345,0,15,15
20003533,테스트3533,12345,0,15,15
20003534,테스트3534,12345,0,15,15
20003535,테스트3535,12345,0,15,15
20003536,테스트3536,12345,0,15,15
20003537,테스트3537,12345,0,15,15
20003538,테스트3538,12345,0,15,15
20003539,테스트3539,12345,0,15,15
20003540,테스트3540,12345,0,15,15
20003541,테스트3541,12345,0,15,15
20003542,테스트3542,12345,0,15,15
20003543,테스트3543,12345,0,15,15
20003544,테스트3544,12345,0,15,15
20003545,테스트3545,12345,0,15,15
20003546,테스트3546,12345,0,15,15
20003547,테스트3547,12345,0,15,15
20003548,테스트3548,12345,0,15,15
20003549,테스트3549,12345,0,15,15
20003550,테스트3550,12345,0,15,15
20003551,테스트3551,12345,0,15,15
20003552,테스트3552,12345,0,15,15
20003553,테스트3553,12345,0,15,15
20003554,테스트3554,12345,0,15,15
20003555,테스트3555,12345,0,15,15
20003556,테스트3556,12345,0,15,15
20003557,테스트3557,12345,0,15,15
20003558,테스트3558,12345,0,15,15
20003559,테스트3559,12345,0,15,15
20003560,테스트3560,12345,0,15,15
20003561,테스트3561,12345,0,15,15
20003562,테스트3562,12345,0,15,15
20003563,테스트3563,12345,0,15,15
20003564,테스트3564,12345,0,15,15
20003565,테스트3565,12345,0,15,15
20003566,테스트3566,12345,0,15,15
20003567,테스트3567,12345,0,15,15
20003568,테스트3568,12345,0,15,15
20003569,테스트3569,12345,0,15,15
20003570,테스트3570,12345,0,15,15
20003571,테스트3571,12345,0,15,15
20003572,테스트3572,12345,0,15,15
20003573,테스트3573,12345,0,15,15
20003574,테스트3574,12345,0,15,15
20003575,테스트3575,12345,0,15,15
20003576,테스트3576,12345,0,15,15
20003577,테스트3577,12345,0,15,15
20003578,테스트3578,12345,0,15,15
20003579,테스트3579,12345,0,15,15
20003580,테스트3580,12345,0,15,15
20003581,테스트3581,12345,0,15,15
20003582,테스트3582,12345,0,15,15
20003583,테스트3583,12345,0,15,15
20003584,테스트3584,12345,0,15,15
20003585,테스트3585,12345,0,15,15
20003586,테스트3586,12345,0,15,15
20003587,테스트3587,12345,0,15,15
20003588,테스트3588,12345,0,15,15
20003589,테스트3589,12345,0,15,15
20003590,테스트3590,12345,0,15,15
20003591,테스트3591,12345,0,15,15
20003592,테스트3592,12345,0,15,15
20003593,테스트3593,12345,0,15,15
20003594,테스트3594,12345,0,15,15
20003595,테스트3595,12345,0,15,15
20003596,테스트3596,12345,0,15,15
20003597,테스트3597,12345,0,15,15
20003598,테스트3598,12345,0,15,15
20003599,테스트3599,12345,0,15,15
20003600,테스트3600,12345,0,15,15
20003601,테스트3601,12345,0,15,15
20003602,테스트3602,12345,0,15,15
20003603,테스트3603,12345,0,15,15
20003604,테스트3604,12345,0,15,15
20003605,테스트3605,12345,0,15,15
20003606,테스트3606,12345,0,15,15
20003607,테스트3607,12345,0,15,15
20003608,테스트3608,12345,0,15,15
20003609,테스트3609,12345,0,15,15
20003610,테스트3610,12345,0,15,15
20003611,테스트3611,12345,0,15,15
20003612,테스트3612,12345,0,15,15
20003613,테스트3613,12345,0,15,15
20003614,테스트3614,12345,0,15,15
20003615,테스트3615,12345,0,15,15
20003616,테스트3616,12345,0,15,15
20003617,테스트3617,12345,0,15,15
20003618,테스트3618,12345,0,15,15
20003619,테스트3619,12345,0,15,15
20003620,테스트3620,12345,0,15,15
20003621,테스트3621,12345,0,15,15
20003622,테스트3622,12345,0,15,15
20003623,테스트3623,12345,0,15,15
20003624,테스트3624,12345,0,15,15
20003625,테스트3625,12345,0,15,15
20003626,테스트3626,12345,0,15,15
20003627,테스트3627,12345,0,15,15
20003628,테스트3628,12345,0,15,15
20003629,테스트3629,12345,0,15,15
20003630,테스트3630,12345,0,15,15
20003631,테스트3631,12345,0,15,15
20003632,테스트3632,12345,0,15,15
20003633,테스트3633,12345,0,15,15
20003634,테스트3634,12345,0,15,15
20003635,테스트3635,12345,0,15,15
20003636,테스트3636,12345,0,15,15
20003637,테스트3637,12345,0,15,15
20003638,테스트3638,12345,0,15,15
20003639,테스트3639,12345,0,15,15
20003640,테스트3640,12345,0,15,15
20003641,테스트3641,12345,0,15,15
20003642,테스트3642,12345,0,15,15
20003643,테스트3643,12345,0,15,15
20003644,테스트3644,12345,0,15,15
20003645,테스트3645,12345,0,15,15
20003646,테스트3646,12345,0,15,15
20003647,테스트3647,12345,0,15,15
20003648,테스트3648,12345,0,15,15
20003649,테스트3649,12345,0,15,15
20003650,테스트3650,12345,0,15,15
20003651,테스트3651,12345,0,15,15
20003652,테스트3652,12345,0,15,15
20003653,테스트3653,12345,0,15,15
20003654,테스트3654,12345,0,15,15
20003655,테스트3655,12345,0,15,15
20003656,테스트3656,12345,0,15,15
20003657,테스트3657,12345,0,15,15
20003658,테스트3658,12345,0,15,15
20003659,테스트3659,12345,0,15,15
20003660,테스트3660,12345,0,15,15
20003661,테스트3661,12345,0,15,15
20003662,테스트3662,12345,0,15,15
20003663,테스트3663,12345,0,15,15
20003664,테스트3664,12345,0,15,15
20003665,테스트3665,12345,0,15,15
20003666,테스트3666,12345,0,15,15
20003667,테스트3667,12345,0,15,15
20003668,테스트3668,12345,0,15,15
20003669,테스트3669,12345,0,15,15
20003670,테스트3670,12345,0,15,15
20003671,테스트3671,12345,0,15,15
20003672,테스트3672,12345,0,15,15
20003673,테스트3673,12345,0,15,15
20003674,테스트3674,12345,0,15,15
20003675,테스트3675,12345,0,15,15
20003676,테스트3676,12345,0,15,15
20003677,테스트3677,12345,0,15,15
20003678,테스트3678,12345,0,15,15
20003679,테스트3679,12345,0,15,15
20003680,테스트3680,12345,0,15,15
20003681,테스트3681,12345,0,15,15
20003682,테스트3682,12345,0,15,15
20003683,테스트3683,12345,0,15,15
20003684,테스트3684,12345,0,15,15
20003685,테스트3685,12345,0,15,15
20003686,테스트3686,12345,0,15,15
20003687,테스트3687,12345,0,15,15
20003688,테스트3688,12345,0,15,15
20003689,테스트3689,12345,0,15,15
20003690,테스트3690,12345,0,15,15
20003691,테스트3691,12345,0,15,15
20003692,테스트3692,12345,0,15,15
20003693,테스트3693,12345,0,15,15
20003694,테스트3694,12345,0,15,15
20003695,테스트3695,12345,0,15,15
20003696,테스트3696,12345,0,15,15
20003697,테스트3697,12345,0,15,15
20003698,테스트3698,12345,0,15,15
20003699,테스트3699,12345,0,15,15
20003700,테스트3700,12345,0,15,15
20003701,테스트3701,12345,0,15,15
20003702,테스트3702,12345,0,15,15
20003703,테스트3703,12345,0,15,15
20003704,테스트3704,12345,0,15,15
20003705,테스트3705,12345,0,15,15
20003706,테스트3706,12345,0,15,15
20003707,테스트3707,12345,0,15,15
20003708,테스트3708,12345,0,15,15
20003709,테스트3709,12345,0,15,15
20003710,테스트3710,12345,0,15,15
20003711,테스트3711,12345,0,15,15
20003712,테스트3712,12345,0,15,15
20003713,테스트3713,12345,0,15,15
20003714,테스트3714,12345,0,15,15
20003715,테스트3715,12345,0,15,15
20003716,테스트3716,12345,0,15,15
20003717,테스트3717,12345,0,15,15
20003718,테스트3718,12345,0,15,15
